,CVE_ENT,SITUACION_CONYUGAL,MATERIAL_PISOS,CUARTOS_DORMIR,CUARTOS_TOTAL,FOCOS,AGUA,DRENAJE,NUM_RESIDENTES,NUM_HOGARES,BIENES_DE_VIVIENDA,PAREN,EDAD,RES_MADRE,RES_PADRE,ESCOLARIDAD,GRADO_ESCOLAR,ALFABETISMO,ASISTENCIA_ESC,PERT_INDIGENA,LENG_INDIGENA,VERIF_SITUACION_PAREJA,ENTREVISTADA_TRABAJA,PAREJA_TRABAJA,PAREJA_GANANCIAS,PAREJA_GANANCIAS_FRECUENCIA,PAREJA_APORTA_PARA_GASTO,PAREJA_CUANTO_APORTA_GASTO,LIBERTAD_USAR_DINERO,FUENTES_DE_DINERO,PROPIEDADES_DEL_HOGAR,NUM_EMBARAZOS,NACIO_VIV,NACIO_MUERT,ABORTO,ANIO_PARTO,MES_PARTO,DONDE_ATENDIO_PARTO,P10_8_abuso,P10_8_atencion,SERVICIOS_MEDICOS_AFILIADA,DONDE_CONSULTAS_PRENATALES
BIENES_DE_VIVIENDA,0.034189773594505216,0.021521241414398352,0.007428135334520469,0.015517679979648969,0.01388959552276774,0.0,0.040091579750699546,0.014907148308318473,0.007631645891630612,0.0006105316713304276,,0.007275502416687818,0.003764945306537748,0.004073319755600791,0.0044695607500642165,0.012719409819384376,0.008242177562961084,0.002849147799542107,0.006003561434749449,0.015772068176036647,0.014652760111930774,0.008368869936034118,0.012210633426608974,0.001283697047496779,0.0,0.0033783783783783773,0.0,5.23812730282236e-05,0.026965148817094952,0.006308827270414641,0.13309590435003815,0.0066649707453573905,0.003103535995929785,0.002645637242431964,0.0026965148817094777,0.0073772576952429334,0.01312643093360466,0.007377257695242956,0.03622487916560668,0.050623251081149886,0.018468583057746145,0.02264054947850418
PAREN,0.0007631645891630345,0.06410582548969723,0.0,0.04431442381073521,0.0003052658356652138,0.0,5.087763927753563e-05,0.0,0.07651996947341644,0.06659882981429663,0.0,,0.1413380819129992,0.2080957230142566,0.18715643462625225,0.037496820147545164,0.0,0.0,0.0021368608496566076,0.0006105316713304276,0.0007122869498854989,0.0054904051172707915,0.028084456881200693,0.0,0.0,0.0,0.000215111589136896,0.0,0.00152632917832618,0.0012719409819384353,0.021266853218010674,0.0003052658356652138,0.004171966420758055,0.0,0.0002543881963876782,0.0,0.00010175527855507127,0.0,0.004629865174255854,0.0029000254388196643,0.0033579241923175074,0.000559654032052892
EDAD,0.0032052912744848783,0.004222844060035547,0.006308827270414641,0.011040447723225655,0.0012210633426608998,0.0,0.0021877384889341213,0.0006105316713304276,0.08923937929280082,0.017247519715085223,0.001526329178326158,0.056575934876621714,,0.0340631364562118,0.0496789108656563,0.012973798015772054,0.030017807173747114,0.003764945306537748,0.019129992368354175,0.010887814805393026,0.004528109895700805,0.07958422174840088,0.026354617145764415,0.002824133504492954,0.0,0.000202702702702684,0.0,0.0,0.0241160010175528,0.023352836428389746,0.007173747138132791,0.00473162045281097,0.0036123123887051634,0.0008140422284405701,0.0006105316713304276,0.0005087763927753564,0.0035614347494276498,0.0008140422284405701,0.05174255914525563,0.04553548715339615,0.07031289748155689,0.009157975069956747
RES_MADRE,0.0,0.006512337827524739,0.0,0.005393029763419,0.0,0.0,0.0,0.0,0.0037649453065377704,0.0,0.0,0.15899262274230475,0.005545662681251606,,0.08065759054713588,0.0,0.0,0.0009666751462731771,0.0006614093106080743,0.0005087763927753564,0.0006105316713304276,0.0,0.0013228186212159265,0.0,0.0,0.0,0.0,0.0,0.000305265835665236,0.00020351055711014253,0.001221063342660944,0.0,0.0,0.0,5.087763927753563e-05,5.087763927753563e-05,0.0,0.0,0.0013228186212159265,0.001424573899771109,0.001119308064105895,0.0002543881963876782
RES_PADRE,0.0,0.006563215466802275,0.00035614347494274947,0.002950903078097178,0.0,0.0,0.00020351055711014253,0.0003052658356652138,0.0003052658356652138,0.0013736962604935065,0.0,0.06715848384634955,0.02208089544645129,0.053309572301425655,,0.0010175527855507127,0.00020351055711014253,0.0002543881963876782,0.0005087763927754229,0.0,0.0003052658356652138,0.0002132196162047073,0.0012719409819383909,0.0,0.0,0.0,0.0,0.0,0.00020351055711014253,0.0,0.0022894937674891925,0.0,0.0001526329178326069,0.0,0.0,0.01826507250063598,0.0,0.0,0.005749173238361704,0.001373696260493573,0.005800050877639284,0.0
ESCOLARIDAD,0.013584329687102548,0.013228186212159732,0.0,0.010786059526837977,0.0006105316713304276,0.0,0.0002543881963876782,0.0020859832103790497,0.0038667005850928416,0.001475451539048578,0.009768506741287175,0.000559654032052892,0.025286186720936143,0.0027494908350305324,0.0005137426149499191,,0.44294072755024166,0.019791401678962095,0.02737216993131524,0.002493004324599357,0.0007631645891630345,0.0013859275053304866,0.028491477995421,0.0,0.0,0.0028378378378378422,0.0,0.000339407540668768,0.013075553294327191,0.0011193080641058062,0.014652760111930795,0.0002543881963876782,0.0017807173747138583,0.0009157975069956414,0.0005087763927753564,0.0020351055711015364,0.0002543881963876782,0.0003052658356652138,0.04578987534978376,0.010582548969727856,0.008191299923683592,0.008293055202238641
GRADO_ESCOLAR,0.007529890613075518,0.0036123123887051413,0.00020351055711014253,0.005240396845586392,0.0,0.0,5.087763927753563e-05,0.002645637242431964,0.0011193080641058283,0.0,0.0008649198677181058,0.0009666751462731771,0.0030017807173747134,0.0006619144602851401,0.00575391728743897,0.40223861612821166,,0.001322818621215971,0.016179089290256975,0.003103535995929785,0.0034088018315949764,0.00015991471215353047,0.004324599338590663,0.000616174582798501,0.0,0.0,0.0,9.433120106177029e-05,0.001373696260493573,0.00040702111422028506,0.008445688120071248,0.0,0.0007122869498854989,0.00020351055711014253,0.0010175527855507127,0.0009666751462731771,0.0009157975069956414,0.0008140422284405701,0.010786059526837932,0.007987789366573428,0.00956499618417712,0.001933350292546443
ALFABETISMO,0.0,0.0012210633426608553,0.0,0.0,0.0,0.0,0.0005087763927753564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001271940981938413,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001526329178326069,0.0,0.0,0.0
ASISTENCIA_ESC,0.0,0.003154413635207276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010175527855507127,0.0,0.0,0.006766726023912461,0.005291274484863928,0.0,,0.0036123123887051634,0.0,0.0,0.0014754515390485335,0.0,0.0,0.0,0.0,0.0,0.0007631645891631456,0.003103535995929785,0.0002543881963876782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001526329178326069,0.0002543881963876782,0.0,0.0
PERT_INDIGENA,0.04360213686084964,0.001984227931823912,0.0,0.004833375731366107,0.0,0.0,0.00035614347494274947,0.00035614347494274947,0.0002543881963876782,0.0,0.00035614347494274947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000661409310608052,,0.0670567285677944,0.0007995735607675858,0.0007631645891630345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.087763927753563e-05,0.0,0.0,0.0,0.0006105316713304276,0.0,0.0,0.0,0.0024930043245993128,0.0005596540320529809,0.0,0.0
LENG_INDIGENA,0.0010175527855507127,0.0035614347494275613,0.0,0.0,0.0,0.0,0.0,0.0002543881963876782,0.0,0.0,0.004731620452811014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007631645891631456,0.08593233273976086,,0.0002132196162047073,0.00020351055711014253,0.0,0.0,0.0,0.0,0.0,0.0004070211142203517,0.003357924192317463,0.002645637242431964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006105316713304276,0.0,0.010124650216230036,0.0
VERIF_SITUACION_PAREJA,0.028287967438310878,-0.006105316713304565,0.0,0.003256168913762414,0.0,0.0,0.0009157975069956414,0.0018315950139913939,0.0,0.00010175527855507127,0.0,0.0002543881963876782,0.06547952175019078,0.0002545824847250966,0.006524531209863849,0.0,0.0,0.0,0.00045789875349788733,0.005494785041974049,0.00010175527855507127,,0.0019333502925463985,0.0003594351732991052,0.0,0.0,0.0,0.0,0.00697023658102267,0.0,0.007275502416687884,0.0,0.0,0.0002543881963876782,0.0004578987534978207,0.007275502416687863,0.07071991859577716,0.0,0.0033579241923174406,0.0017807173747138583,0.004070211142203029,0.0
ENTREVISTADA_TRABAJA,0.00020351055711014253,0.0032052912744848115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02218265072500636,0.0006105316713304276,0.0,0.0002054970459799854,0.0,0.0,0.0,0.0024421266853218216,0.0009157975069956636,0.0005087763927753564,0.0,,0.0,0.0,0.0,5.3777897284224e-05,0.0,0.08761129483591967,0.0,0.0003052658356652138,0.0,0.0,0.0,0.0,0.0364792673619944,0.0,0.0,0.0010684304248282483,0.0010684304248283593,0.01098957008394812,0.0
PAREJA_TRABAJA,0.0005087763927753564,0.04706181633172217,0.0,0.0,0.0,0.0,0.0002543881963876782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002054970459799854,0.0,0.0002543881963876782,0.0,0.0033579241923175074,0.03663190027982703,0.0,0.0,0.0002543881963876782,,0.0,0.0,0.0008066684592632489,0.0,0.000305265835665236,0.0,0.0008140422284405924,0.0,0.0002543881963876782,0.0006614093106079632,0.0,0.0,0.0,0.0005087763927753564,0.0008140422284405701,0.0001526329178326069,0.0018824726532689295,0.0
PAREJA_GANANCIAS,0.04375476977868224,0.09122360722462472,0.01923174764690918,0.08995166624268636,0.013482574408547453,0.0,0.006614093106079877,0.008598321037903856,0.011752734673111175,0.0001526329178326069,0.04375476977868224,0.01083693716611549,0.030628338845077607,0.004327902240325865,0.002876958643719507,0.02131773085728823,0.007580768252353076,0.0023403714067667504,0.005901806156194378,0.04299160518951921,0.004426354617145712,0.01513859275053302,0.008191299923683504,0.18218228498074454,,0.33040540540540536,0.011508470018822292,1.1077965554636582,0.08908674637496823,0.012363266344441648,0.04116001017552786,0.0038667005850928416,0.0016789620961587426,0.0006614093106079632,0.0007122869498854989,0.014042228440600369,0.024573899771050622,0.018112439582803376,0.02467565504960565,0.01979140167896214,0.1508522004578988,0.008496565759348785
PAREJA_GANANCIAS_FRECUENCIA,0.0002543881963876782,-0.0006105316713305164,0.007122869498855234,0.05820401933350292,0.0020351055711015364,0.0,0.0,0.0,0.0001526329178326069,0.0,0.008242177562961106,0.0031544136352073203,0.0,0.0,0.0,0.012617654540829304,0.0,0.0,0.00035614347494279387,5.087763927753563e-05,0.0,0.0,0.00010175527855507127,0.0,0.0,,0.0,0.0,0.0020859832103790723,0.0,0.017756296107860604,0.0,0.0,0.0,0.0,0.001678962096158787,0.0003052658356652138,0.0,0.001373696260493462,0.00045789875349788733,0.08379547189010435,0.00020351055711014253
PAREJA_APORTA_PARA_GASTO,0.0,0.03363011956245225,0.0,0.0005087763927753564,0.0,0.0,0.0,0.0,0.0,0.0013736962604935289,0.0011701857033833418,5.087763927753563e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0002543881963876782,0.013228186212159754,0.0,0.0,0.011447468837445917,0.0032349165596919026,0.0,0.0,,0.0,0.0,0.0,0.0001526329178326069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009666751462731771,0.00020351055711014253,0.0005087763927754229,0.0
PAREJA_CUANTO_APORTA_GASTO,0.03688628847621469,0.031493258712795714,0.01790892902569321,0.01109132536250319,0.007479012973798005,0.0,0.005698295599084214,0.002798270160264571,0.006614093106079855,0.002238616128211679,0.06151106588654285,0.006563215466802341,0.007784278809463241,0.0024949083503055026,0.009401489853583378,0.008852709234291534,0.010480793691172741,0.0009157975069956414,0.008293055202238641,0.00793691172729587,0.006512337827524783,0.004051172707889105,0.016586110404477217,0.0,0.0,0.046689189189189184,0.10847001882226404,,0.041872297125413425,0.0009666751462731771,0.011752734673111175,0.001170185703383364,0.0023403714067667504,0.0005087763927753564,0.0033070465530399273,0.0032561689137623915,0.026151106588654292,0.005291274484863906,0.02894937674891882,0.021673874332231002,0.02798270160264569,0.017552785550750415
LIBERTAD_USAR_DINERO,0.00020351055711014253,0.0010175527855506906,0.0002543881963876782,0.00020351055711014253,0.0,0.0,0.0,0.0,0.0,0.0,5.087763927753563e-05,0.0,0.0,0.0,0.0,0.0021368608496566076,0.0,0.0,0.004019333502925515,0.0018315950139913939,0.00020351055711014253,0.00015991471215353047,0.1134062579496311,0.0,0.0,0.0,0.0,0.0,,0.0,0.0035614347494276276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069702365810226045,0.000305265835665236,0.0019842279318240006,0.0001526329178326069
FUENTES_DE_DINERO,0.0009666751462731771,-0.0002543881963877448,0.0,0.0,0.0,0.0,0.0,0.0002543881963876782,0.013736962604935132,0.0,0.0010684304248282483,0.0,0.00040702111422028506,0.0,0.0,0.0,0.0,0.003357924192317463,0.003001780717374736,0.0,0.005036886288476161,0.0,0.0030017807173746912,0.0,0.0,0.0,0.0,0.0,0.0005087763927754229,,0.0010684304248282928,0.0008649198677181058,0.0,0.0,0.0005087763927753564,0.0,0.0,0.0,0.004426354617145712,0.0033070465530399495,0.0019842279318240006,0.0
PROPIEDADES_DEL_HOGAR,0.0035614347494276055,0.008191299923683504,5.087763927753563e-05,0.0031544136352073203,0.0008140422284405701,0.0,0.0007631645891630568,0.0008649198677181058,0.0011701857033833418,0.0002543881963876782,0.03525820401933351,0.005901806156194356,0.0019842279318239785,0.00010183299389003864,0.001849473413819691,0.00020351055711014253,0.00035614347494274947,0.0002543881963876782,0.003256168913762436,0.0006105316713304276,0.0003052658356652138,0.0021321961620468953,0.004833375731366019,0.0,0.0,0.00033783783783780663,0.0005915568701263752,0.0,0.008801831595014043,0.002645637242431964,,0.0,0.0,0.0006105316713304276,0.0,0.0001526329178326069,0.0003052658356652138,5.087763927753563e-05,0.008750953955736418,0.004884253370643643,0.003764945306537837,0.0003052658356652138
NUM_EMBARAZOS,0.0,0.0022386161282115903,0.0,0.0007122869498854989,0.0,0.0,0.0002543881963876782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001027485229899927,0.0,0.0002543881963876782,0.00020351055711014253,0.0009157975069957524,0.00020351055711014253,0.00020351055711014253,0.0,0.0008140422284405701,0.0,0.0,0.0,0.0,2.244517279481606e-06,5.087763927753563e-05,0.0,5.087763927753563e-05,,0.27575680488425336,0.005342152124141464,0.17776647163571607,0.016891376240142475,0.0,0.00040702111422028506,0.0021368608496565187,0.004986008649198714,0.0,0.0002543881963876782
NACIO_VIV,0.0,0.0010684304248282483,0.0,0.002391249046044286,0.0,0.0,0.0,0.0,0.047417959806664946,0.0,0.0,0.0005087763927753564,0.003663190027982699,0.0,0.0,0.00010175527855507127,0.0,0.0001526329178326069,0.0002543881963876782,0.0,0.0,0.0,0.0010684304248282483,0.0,0.0,0.0,0.0007528905619790249,1.4086845252170632,0.0007631645891631233,5.087763927753563e-05,0.0012210633426609219,0.25917069447977614,,0.018773848893411337,0.13111167641821422,0.014143983719155439,0.00020351055711014253,0.0,0.0003052658356652138,0.0010684304248283593,0.001678962096158787,0.0009666751462731771
NACIO_MUERT,0.0,-0.000661409310608052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001170185703383364,0.004833375731366085,0.015161536504706197,,0.004782498092088572,0.0,0.0,0.0,0.0022386161282115903,0.0,5.087763927753563e-05,0.0
ABORTO,0.0,-0.0005087763927754229,0.0,5.087763927753563e-05,0.0,0.0,0.0,0.0,0.0005087763927753564,0.0,0.0002543881963876782,0.0,0.0,0.0,0.00025687130747498177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002543881963876782,0.0,0.0,0.0,0.0,5.649047559952436e-07,0.0,0.0004578987534978207,0.0,0.10089035868735692,0.05530399389468328,0.008598321037903856,,0.00010175527855507127,0.0,0.0,0.003052658356652249,0.0006105316713305164,0.00071228694988561,0.0002543881963876782
ANIO_PARTO,0.005291274484863906,0.01282116509793938,0.023708979903332494,0.027270414652760123,0.005342152124141441,0.0,0.000559654032052892,0.0006614093106079632,0.0030017807173747134,0.0,0.0020859832103790497,0.0022894937674892146,0.005189519206308835,0.0024439918533604834,0.010583097867968117,0.0006614093106079632,0.002900025438819642,0.002238616128211679,0.00732638005596542,0.0035614347494276055,0.0030017807173746912,0.008315565031982964,0.07031289748155682,5.134788189986583e-05,0.0,0.0016891891891891663,5.3777897284224e-05,0.0,0.009819384380564756,0.001526329178326158,0.00951411854489954,0.024675655049605717,0.018366827779191054,0.0017807173747138583,0.0063597049096921765,,0.03983719155431189,0.0031544136352073203,0.028542355634698514,0.031493258712795756,0.009259730348511842,0.018163317222080866
MES_PARTO,0.10429916051895194,0.027066904095649935,0.030170440091579764,0.04538285423556347,0.07097430679216485,0.0,0.06156194352582041,0.03215466802340374,0.05418468583057747,0.0038667005850928637,0.07351818875604173,0.04156703128974817,0.071177817349275,0.031109979633401185,0.03801695350629335,0.04065123378275248,0.052149580259475956,0.0016789620961587648,0.016891376240142496,0.05764436530145003,0.014245738997710488,0.05325159914712152,0.05723734418722968,0.0011810012836970252,0.0,0.015135135135135137,0.00043022317827372535,0.136912192398863,0.05733909946578482,0.0292546425845841,0.08618672093614858,0.01246502162299672,0.01755278555075046,0.005800050877639284,0.01022640549478504,0.11589926227423049,,0.03663190027982701,0.08761129483591956,0.08206563215466807,0.0709743067921649,0.0699567540066141
DONDE_ATENDIO_PARTO,0.016484355125922168,0.006257949631137083,0.0,0.0003052658356652138,0.0,0.0,0.0,0.0001526329178326069,0.0,0.0,0.0001526329178326069,0.0006105316713304276,0.0,0.0,0.0,0.0,0.0,0.0,0.002798270160264593,0.0001526329178326069,0.0008649198677181058,0.00026652452025588413,0.000559654032052892,0.0,0.0,0.0,0.0,0.0,0.0008140422284406811,0.0,0.00035614347494274947,0.00010175527855507127,0.0016789620961587426,0.0,0.0021877384889341434,0.0,0.0,,0.00493513100992109,0.004324599338590751,0.08730602900025441,0.43678453319765964
P10_8_abuso,0.0,0.0031544136352072314,0.0,0.0007631645891630568,0.0015263291783261356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008140422284405701,0.0,0.0,0.001933350292546443,0.0,0.0,0.0001526329178326069,0.0008140422284405701,0.0,0.0,0.0002543881963876782,0.0,0.0,0.0,0.0,0.0,-0.00020351055711014253,0.0,0.00010175527855507127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.10435003815822949,0.003764945306537837,0.0
P10_8_atencion,0.0006105316713304276,0.0009666751462731771,0.0,0.0001526329178326069,0.00010175527855507127,0.0,0.0,0.0,0.0,0.0,0.0,0.00035614347494274947,0.0007631645891630345,0.0,0.0,0.0,0.0002543881963876782,0.0,0.0010175527855508237,0.00040702111422028506,0.0,0.0,0.00010175527855507127,0.0,0.0,0.0,0.0,0.0,0.0004070211142203517,0.0,0.0001526329178326069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11376240142457386,,0.0,0.00020351055711014253
SERVICIOS_MEDICOS_AFILIADA,0.03810735181887559,0.007377257695242889,0.0016280844568812292,0.016738743322309867,0.0015772068176036936,0.0,0.003357924192317463,0.0005087763927753564,0.0,0.0001526329178326069,0.002391249046044286,0.0001526329178326069,0.0001526329178326069,0.0003564154786150908,5.137426149499635e-05,0.0037140676672602125,0.0022894937674892146,0.0,0.003307046553039994,0.0022894937674892146,0.019740524039684515,0.009381663113006412,0.1141185448995166,0.0,0.0,0.015405405405405382,0.0,0.0,0.006003561434749427,0.0037649453065377704,0.002900025438819642,0.00020351055711014253,0.0017298397354363227,0.0,0.0,0.00040702111422028506,0.0008140422284405701,0.06425845840752989,0.007682523530908103,0.006766726023912506,,0.036072246247774095
